"CODIGO";"NOMBRE";"PROGRAMA";"COD_PADRE";"ORDEN"
"2V4001090030";"PARÁMETROS COSTES INDIRECTOS";"PRC_PARAMIND";"2V40010900";"600"
"2V4001090035";"PARÁMETROS ACOPIOS";"PRC_PARAM_ACOPIOS";"2V40010900";"700"
"2V4001090040";"PARÁMETROS SUBCONTRATACIÓN";"PRC_PARAMETROS_SUBCONTRATACION";"2V40010900";"800"
"2V4001090045";"PARÁM. COMPROB. CIERRE ALMACÉN";"PRC_PARAM_COMPROB_ALMAC";"2V40010900";"900"
"2V4001090050";"PARÁMETROS BC3";"PRC_PARAMETROS_BC3";"2V40010900";"1000"
"2V4001090052";"PARÁM. COLUMNAS IMPORT. XLS";"PRC_PAR_COLS_XLS";"2V40010900";"1010"
"2V4001090055";"PARÁM. COSTES ASIENTO MANUAL";"PRC_PARAM_COSTES_CONT";"2V40010900";"1100"
"2V4001090060";"PARÁMETROS IMPRESIÓN WORD";"PRC_PARAMWORD_IMPRES";"2V40010900";"1200"
"2V4001090065";"PARÁMETROS MODIFICACIÓN MARGEN";"PRC_PARAM_MARGEN";"2V40010900";"1300"
"2V4001090070";"PARÁMETROS ESTRUCTURA PROYECTO";"PRC_PARAM_ESTPRO";"2V40010900";"1400"
"2V4001090075";"PARÁMETROS REGISTRO FACTURAS";"PRC_PARAMETROS_REGFAC";"2V40010900";"1500"
"2V4001090080";"PARAMETRIZACIÓN TEXTOS";"PRC_PATXT";"2V40010900";"1600"
"2V4001090085";"PORCENTAJES";"PRC_MPORRES";"2V40010900";"1700"
"2V4001090090";"PARAMETRIZACIÓN RESUMEN";"PRC_PRESUM";"2V40010900";"1800"
"2V4001090091";"IMPORTACION PRECIOS OFER. XLS";"PRC_IMPOFER_XLS";"2V40900";""
"2V4001090092";"PARÁMETROS DE COMPRAS";"PRC_PARAM_COMPRAS";"2V40010900";"2100"
"2V4001090095";"PARÁMETROS CONS 360º";"PRC_GD_ARBOL";"2V40010900";"1850"
"2V4001090097";"ENVIO DE CERT. EXCEL";"PRC_CERTEXCEL";"2V40900";""
"2V4001090098";"ENVIO EXCEL CONCESIONES";"PRC_CERTEXCELUC";"2V40900";""
"2V4001090099";"CNT RELACIONES CERTIFICACIONES";"PRC_RELAC_CERT";"2V40900";""
"2V40020";"GESTIÓN DE CONCURSOS";"";"2V40";"200"
"2V40020010";"TIPOS CONSURSOS";"PRC_MANT_TIPO_CONC";"2V40020";"100"
"2V40020020";"ESTADOS DE CONCURSOS";"PRC_MANT_EST_CONC";"2V40020";"200"
"2V40020030";"TIPOS DE PUNTUACIONES";"PRC_TIPOPUNT";"2V40020";"300"
"2V40020040";"DELEGACIONES CONCURSOS";"PRC_DELEG_CONC";"2V40020";"400"
"2V40020050";"EMPRESAS CONCURSOS";"PRC_MANT_EMP_CONC";"2V40020";"500"
"2V40020060";"______________________________";"NULO";"2V40020";"600"
"2V40020070";"MANTENIMIENTO DE CONCURSOS";"PRC_CONCURSOS";"2V40020";"700"
"2V40020080";"EMPRESAS A CONCURSO";"PRC_EMPRESAS_CONCURSOS";"2V40020";"800"
"2V40020090";"PUNTACIONES X CONCURSO";"PRC_PUNTCONC";"2V40020";"900"
"2V40020100";"OBSERVACIONES CONCURSOS";"PRC_OBSCONC";"2V40020";"1000"
"2V40020110";"______________________________";"NULO";"2V40020";"1100"
"2V40020120";"CONSULTA DE CONCURSOS";"PRC_CONSULTA_CONCURSOS";"2V40020";"1200"
"2V40030";"GESTIÓN DE PROYECTOS";"";"2V40";"300"
"2V40030005";"CONSULTA 360";"PRC_GD_VISOR";"2V40030";"50"
"2V40030010";"CREACIÓN/MODIFICACIÓN PROYECTO";"PRC_PROYECTOS4";"2V40030";"100"
"2V40030013";"BÚSQUEDAS EN PROYECTOS";"PRC_BUSQUEDAS";"2V40030";"150"
"2V40030015";"ESTRUCTURA DEL PROYECTO";"PRC_ESTPRO1024";"2V40030";"200"
"2V40030018";"ARTÍCULOS DEL PROYECTO";"PRC_ARTOBRA";"2V40030";"300"
"2V40030019";"UNIDADES DE CONTROL";"PRC_UNIDADESCONTROL";"2V40030";"350"
"2V40030020";"UTILIDADES DE PROYECTOS";"";"2V40030";"400"
"2V4003002010";"COPIA DE PRESUPUESTOS";"PRC_COPTPRES";"2V40030020";"100"
"2V4003002015";"DUPLICAR PROYECTOS";"PRC_DUPPROY";"2V40030020";"200"
"2V4003002020";"BORRADO DE PRESUPUESTOS";"PRC_ANULPROY";"2V40030020";"300"
"2V4003002025";"CAMBIOS DE FASES PROYECTOS";"PRC_MOVFASE";"2V40030020";"400"
"2V4003002030";"CAMBIOS DE STATUS DE PARTIDAS";"PRC_MOVPART";"2V40030020";"500"
"2V4003002035";"MANT SUFIJOS CONTABLES";"PRC_MANTSUFCONT";"2V40030020";"600"
"2V4003002040";"ASIGNACIÓN DE TIPOS DE TRABAJO";"PRC_PROYTRAB";"2V40030020";"700"
"2V4003002045";"PERMISOS ESTADISTICOS PROYECTO";"PRC_PROYCLAV";"2V40030020";"800"
"2V4003002050";"ANUALIDADES PROYECTO";"PRC_PROYANUAL";"2V40030020";"900"
"2V4003002055";"ANTICIPOS PROYECTO";"PRC_ANTI";"2V40030020";"950"
"2V4003002065";"COPIAS SEGURIDAD EST. PROYECTO";"PRC_ESTPRO_COPIA";"2V40030020";"1000"
"2V4003002075";"OBSERVACIONES POR OBRA";"PRC_PROYOBS";"2V40030020";"1100"
"2V4003002080";"DIVISAS DE PROYECTOS";"PRC_PROYECTOS_DIVISAS";"2V40030020";"1200"
"2V4003002083";"CAMBIOS DE CÓDIGOS DE ARTÍCULO";"PRC_CAMBART";"2V40030020";""
"2V4003002085";"GENERACION PEDIDOS VENTA";"PRC_GENPEDVEN";"2V40030020";""
"2V4003002097";"RELACIONES ENTRE OBRAS";"PRC_RELAC_OBRAS";"2V40030020";""
"2V4003002099";"CONTROL RIESGO CLIENTES OBRAS";"PRC_CONTRICLI";"2V40030020";"1300"
"2V40030025";"PLANIFICACIÓN DE PROYECTOS";"";"2V40030";"500"
"2V4003002505";"PLANIFICACIÓN DE RECURSOS";"PRC_PLANRECURSOS";"2V40030025";"50"
"2V4003002510";"PLANIFICACIÓN DE PROYECTOS";"PRC_PLANNING4";"2V40030025";"100"
"2V4003002520";"PLANIFICACIÓN RESUMEN";"PRC_PLANNING_RESUMEN";"2V40030025";"200"
"2V4003002525";"MANTENIMIENTO DE HITOS";"PRC_PLANHITOS";"2V40030025";"250"
"2V4003002530";"SOLICITUD DE RECURSOS";"PRC_SOLRECUR";"2V40030025";"300"
"2V40030030";"EXPEDIENTES DE PROYECTOS";"";"2V40030";"600"
"2V4003003010";"MANTENIMIENTO DE EXPEDIENTES";"PRC_OBRAS_EXPED";"2V40030030";"100"
"2V4003003020";"AUTORIZACIÓN DE EXPEDIENTES";"PRC_AUTORIZAR_EXPED";"2V40030030";"200"
"2V4003003030";"FICHA OBRA EXPEDIENTES";"PRC_FICHOBRA";"2V40030030";"300"
"2V40030035";"VERSIONES";"PRC_CONTROL_VERSIONES";"2V40030";"700"
"2V40030040";"TOTALES TIPOS";"PRC_TOTALESTIPOS";"2V40030";"800"
"2V40030050";"TEXTOS DE PROYECTOS";"";"2V40030";"900"
"2V4003005010";"TEXTOS X OBRA Y T. PRESUPUESTO";"PRC_PTXTO";"2V40030050";"100"
"2V4003005020";"TEXTOS X OBRA/T.CER/N.CERT.";"PRC_PTXTC";"2V40030050";"200"
"2V4003005030";"TEXTOS PRESUP. Y CERTIFICACIÓN";"PRC_TXT_OBRAS";"2V40030050";"300"
"2V40030055";"PORCENTAJES DE PROYECTOS";"";"2V40030";"1000"
"2V4003005510";"PORC. X OBRA Y T. PRESUPUESTO";"PRC_POR_O_TP";"2V40030055";"100"
"2V4003005520";"PORC. X OBRA/T.CET/N.CERTIF.";"PRC_POR_CE";"2V40030055";"200"
"2V40030060";"RESÚMENES PROYECTOS Y CERTIF.";"";"2V40030";"1100"
"2V4003006010";"RESUMEN X OBRA Y T. PRESUPUES.";"PRC_PRESO";"2V40030060";"100"
"2V4003006020";"RESUMEN X OBRA/T.CERT/N.CERT.";"PRC_PRESC";"2V40030060";"200"
"2V4003006030";"RESUMEN CERT. (NO ACREDITADO)";"PRC_PRESCNOACRED";"2V40030060";"300"
"2V4003006040";"RESUMEN CERT. PARALELO";"PRC_PRESC_PARA";"2V40030060";"400"
"2V4003006050";"RESUMEN NO ACRED. PARALELO";"PRC_PRESCNOACRED_PARA";"2V40030060";"500"
"2V4003006060";"VENCIMIENTOS + OBRA Y T.PRESU.";"PRC_PRESOVCTOS";"2V40030060";"600"
"2V4003006070";"RESUMEN PRES. Y CERTIFICACIÓN";"PRC_RESUMENES";"2V40030060";"700"
"2V40030065";"CONTRATOS DE OBRAS";"";"2V40030";"1200"
"2V4003006510";"ETIQUETAS CONTRATOS";"PRC_PEDETI";"2V40030065";"100"
"2V4003006520";"PLANTILLAS CONTRATOS OBRAS";"PRC_TEXTOS_CONTRATOS";"2V40030065";"200"
"2V4003006530";"CONTRATOS OBRAS";"PRC_CON_OBRA";"2V40030065";"300"
"2V40030070";"ADENDAS";"";"2V40030";"1300"
"2V4003007005";"MANTENIMIENTO DE ADENDAS";"PRC_ADEMAN";"2V40030070";"2"
"2V4003007010";"ESTRUCTURA DE ADENDAS";"PRC_ADEEST";"2V40030070";"5"
"2V40040";"GESTIÓN DE PARTES";"";"2V40";"400"
"2V40040010";"MAESTROS";"";"2V40040";"100"
"2V4004001010";"CALENDARIO SEMANAL";"PRC_CALBASE";"2V40040010";"100"
"2V4004001015";"CALENDARIO SEMANAL DE HORAS";"PRC_CALEM_HORAS";"2V40040010";"200"
"2V4004001020";"CALENDARIO ANUAL";"PRC_CALENDARIO";"2V40040010";"300"
"2V4004001025";"______________________________";"NULO";"2V40040010";"400"
"2V4004001030";"TRABAJADORES";"P_MTRABA";"2V40040010";"500"
"2V4004001035";"HISTÓRICO CARGOS TRABAJADORES";"PRC_TRABHIST";"2V40040010";"600"
"2V4004001040";"______________________________";"NULO";"2V40040010";"700"
"2V4004001045";"MANT. DE FAMILIAS";"PRC_A_MFATIH";"2V40040010";"800"
"2V4004001050";"MANT. DE TIPOS HORAS";"PRC_VHMTIPHOT";"2V40040010";"900"
"2V4004001055";"MANT. DE TARIFAS";"PRC_VHMTAROB";"2V40040010";"1000"
"2V4004001060";"______________________________";"NULO";"2V40040010";"1100"
"2V4004001065";"PLANTILLAS PARTES MANO DE OBRA";"PRC_PLMAOB";"2V40040010";"1200"
"2V40040020";"______________________________";"NULO";"2V40040";"200"
"2V40040030";"ENTRADA PARTES DIARIOS DE OBRA";"PRC_HORAS";"2V40040";"300"
"2V40040040";"ENTRADA PARTES SEMANALES OBRA";"PRC_SEMHORAS";"2V40040";"400"
"2V40040050";"RECÁLCULO DE PARTES DE OBRA";"PRC_RECAPA";"2V40040";"500"
"2V40050";"GESTIÓN DE HOMOLOGACIONES";"";"2V40";"500"
"2V40050010";"MAESTROS";"";"2V40050";"100"
"2V4005001010";"MANTENIMIENTO DE ACTIVIDADES";"PRC_ACTIVI";"2V40050010";"100"
"2V4005001015";"MANTENIMIENTO DE MARCAS";"PRC_MARCAS";"2V40050010";"200"
"2V4005001020";"MANTENIMIENTO DE PARÁMETROS";"PRC_PARHOM";"2V40050010";"300"
"2V4005001025";"CRITERIOS DE VALORACIÓN";"PRC_CRTVAL";"2V40050010";"400"
"2V4005001030";"DEPARTAMENTOS DE VALORACIÓN";"PRC_DPTVAL";"2V40050010";"500"
"2V4005001035";"MANTENIMIENTO MOMENTOS";"PRC_MONHOM";"2V40050010";"600"
"2V4005001040";"TIPO EVALUACIÓN";"PRC_TIPOEVAL";"2V40050010";"700"
"2V4005001045";"TIPOS DE DOCUMENTOS";"PRC_TDOCU";"2V40050010";"800"
"2V4005001050";"______________________________";"NULO";"2V40050010";"900"
"2V4005001055";"MANTENIMIENTO DE PROV. OBRAS";"PRC_PROV";"2V40050010";"1000"
"2V4005001060";"MANT. VALORACIÓN PROVEEDORES";"PRC_CALHOM";"2V40050010";"1100"
"2V40050020";"PROCESOS";"";"2V40050";"200"
"2V4005002010";"PARAM. HOMOLOGACIÓN PROV.";"PRC_HPROV";"2V40050020";"100"
"2V4005002015";"HOMOLOGACIONES POR PROV.";"PRC_HOMLG";"2V40050020";"200"
"2V4005002020";"DOCUMENTOS POR PROVEEDOR";"PRC_PRDOCU";"2V40050020";"300"
"2V4005002025";"ACTIVIDADES POR PROVEEDOR";"PRC_PRACTIV";"2V40050020";"400"
"2V4005002030";"MARCAS POR PROVEEDOR";"PRC_PRMARC";"2V40050020";"500"
"2V4005002035";"SUCURSALES POR PROVEEDOR";"PRC_PRSUCU";"2V40050020";"600"
"2V4005002040";"PROVEEDORES POR ACTIVIDAD";"PRC_PROVACT";"2V40050020";"700"
"2V4005002045";"PROVEEDORES POR MARCA";"PRC_MARCPR";"2V40050020";"800"
"2V4005002050";"MANT. DOCUMENTOS PROVEEDOR";"PRC_DOCPROV";"2V40050020";"900"
"2V4005002055";"CALENDARIO DE PROVEEDORES";"PRC_CALPROV";"2V40050020";"1000"
"2V4005002060";"PROVEEDORES POR OBRA";"PRC_PROVPROY";"2V40050020";"1100"
"2V4005002065";"INCIDENCIAS PROVEEDORES";"PRC_PROVINCI";"2V40050020";"1200"
"2V40050030";"CONSULTAS";"";"2V40050";"300"
"2V4005003010";"CONSULTA PROVEEDORES OBRAS";"PRC_CONSPROVOBRAS";"2V40050030";"100"
"2V4005003015";"HOMOLOGACIONES CADUCADAS";"PRC_HOMCAD";"2V40050030";"200"
"2V4005003025";"CONS. DOCUMENTOS CADUCADOS";"PRC_DOCCAD";"2V40050030";"300"
"2V4005003030";"CONS. PROVEEDORES HOMOLOGACIÓN";"PRC_CONSPROVHOM";"2V40050030";"400"
"2V4005003035";"CONS.PROVEEDORES SIN DOCUM.";"PRC_CONSNODOC";"2V40050030";"500"
"2V4005003040";"CONS.PROVEEDORES DESHOMOL.";"PRC_PROVDESHOM";"2V40050030";"600"
"2V40060";"GESTIÓN DE SUBCONTRATAS";"";"2V40";"600"
"2V40060010";"OFERTAS";"";"2V40060";"100"
"2V4006001010";"OFERTAS";"PRC_MOFER1024";"2V40060010";"100"
"2V4006001020";"APROBACIÓN DE OFERTAS";"PRC_APROBOFERTAS";"2V40060010";"200"
"2V40060015";"OBRAS SUBCONTRATADAS";"";"2V40060";"110"
"2V4006001505";"CREAR OBRA SUBCONTRATACIÓN";"PRC_SUBCONT";"2V40060015";""
"2V4006001510";"MANT. NIVELES SUBCONTRATADOS";"PRC_SUBCONLIN";"2V40060015";""
"2V40060020";"COSTES";"";"2V40060";"200"
"2V4006002010";"ENTRADA DE COSTES";"PRC_ENTCOSTES";"2V40060020";"100"
"2V4006002020";"______________________________";"NULO";"2V40060020";"200"
"2V4006002030";"COSTE INDIRECTOS";"PRC_COST_INDI";"2V40060020";"300"
"2V4006002040";"SUFIJOS COSTES INDIRECTOS";"PRC_SUFINDI";"2V40060020";"400"
"2V4006002050";"______________________________";"NULO";"2V40060020";"500"
"2V4006002055";"ACOPIOS DE OBRAS POR MOVIMIEN.";"PRC_OBRAS_ACOPIOS_MOVIM";"2V40060020";"600"
"2V4006002060";"CONTABILIZACIÓN DE ACOPIOS";"PRC_CNTACOPIO";"2V40060020";"700"
"2V4006002065";"DESCONTABILIZACIÓN DE ACOPIOS";"PRC_DESACOPIO";"2V40060020";"800"
"2V40060025";"PEDIDOS";"";"2V40060";"250"
"2V40060025005";"GENERACI¢N PEDIDOS COMPRAS";"PRC_GPCOMPOBR";"2V40060025";"50"
"2V40060025010";"PEDIDOS PARA PROYECTOS";"PRC_PEDCOMP";"2V40060025";"100"
"2V40060025020";"COPIA DE PEDIDOS DE COMPRAS";"PRC_C_MCOPPD";"2V40060025";"200"
"2V40060025030";"TEXTOS DE PEDIDOS";"PRC_PEDTXT";"2V40060025";"300"
"2V40060027";"ALBARANES";"";"2V40060";"275"
"2V40060027010";"ALBARANES DE COMPRAS";"A_ENCOM";"2V40060027";"100"
"2V40060027020";"DESGLOSE DE ALBARANES";"PRC_DESGLOALB";"2V40060027";"200"
"2V40060030";"ALQUILERES";"";"2V40060";"300"
"2V4006003010";"MANT. ARTÍCULOS ALQUILERES";"PRC_ARTALQ";"2V40060030";"100"
"2V4006003020";"HISTÓRICO ALQUILERES OBRAS";"PRC_ALQOBR";"2V40060030";"200"
"2V4006003030";"ALQUILER DE ARTÍCULOS";"PRC_ALQARTALB";"2V40060030";"300"
"2V4006003040";"MANTENIMIENTO DE ALQUILERES";"PRC_ALB_ALQ";"2V40060030";"400"
"2V40060035";"FACTURAS";"";"2V40060";"400"
"2V40060035010";"PROPUESTA FACTURAS REGISTRADAS";"PRC_PROPUESTAS_REGFAC";"2V40060035";"100"
"2V40060035020";"STATUS DE FACTURAS REGISTRADAS";"PRC_STATUS_REGFAC";"2V40060035";"200"
"2V40060035030";"MOVIMIENTOS DE FACTURAS";"PRC_MANTMOV_REGFAC";"2V40060035";"300"
"2V40060035040";"USUARIOS PROPUESTAS X PROYECTO";"PRC_OBRAS_USUARIOS_REGFAC";"2V40060035";"400"
"2V40060035050";"REGISTRO DE FACTURAS";"PRC_MREFAP";"2V40060035";"500"
"2V40060035060";"FACTURAS REGISTRADAS";"PRC_CFACRG";"2V40060035";"600"
"2V40060035070";"CONSULTA FACTURAS REGISTRADAS";"PRC_CONS_FAC_REG";"2V40060035";"700"
"2V40070";"GESTIÓN DE CERTIFICACIONES";"";"2V40";"700"
"2V40070010";"MANTENIMIENTO CERTIFICACIONES";"PRC_CERTIFICACIONES1024";"2V40070";"100"
"2V40070022";"REVISIÓN DE PRECIOS";"";"2V40070";"205"
"2V4007002210";"REVISIÓN DE PRECIOS";"PRC_REVCERT";"2V40070022";"5"
"2V4007002215";"REVISIÓN DE PRECIOS ECUADOR";"PRC_MANTREVPRC";"2V40070022";"10"
"2V4007002220";"DESCOMPOSICIÓN REVISIÓN";"PRC_DESCOMPREV";"2V40070022";"15"
"2V40070025";"IMPUESTOS Y VENCIMIENTOS";"PRC_CERTIMPUESTOS";"2V40070";"210"
"2V40070030";"CONTABILIZAR CERTIFICACIÓN";"PRC_CONTCERT";"2V40070";"300"
"2V40070040";"DESCONTABILIZAR CERTIFICACIÓN";"PRC_DESCONCF";"2V40070";"400"
"2V40070050";"CONSULTA DE CERTIFICACIONES";"PRC_CONS_CERTIF";"2V40070";"500"
"2V40070060";"CONSULTA FACT. CERTIFICACIONES";"PRC_COFACER";"2V40070";"600"
"2V40070070";"ESTADO DE LAS CERTIFICACIONES";"PRC_ESTCER";"2V40070";"700"
"2V40070080";"MOVIMIENTO DE CERTIFICACIONES";"PRC_PRMOVCER";"2V40070";"800"
"2V40070085";"FACTURAS DE CERTIFICACIONES";"PRC_FACT_CERT";"2V40070";"900"
"2V40080";"GESTIÓN DE AVALES Y SEGUROS";"";"2V40";"800"
"2V40080010";"MAESTROS";"";"2V40080";"100"
"2V4008001010";"MANT. TIPOS AVALES";"PRC_TIPOAVAL";"2V40080010";"100"
"2V4008001020";"MANT. CLASES AVALES";"PRC_CLASAVAL";"2V40080010";"200"
"2V4008001030";"MANT. STATUS AVALES";"PRC_STAVAL";"2V40080010";"300"
"2V4008001040";"CÓDIGOS MOVIMIENTOS AVALES";"PRC_CODMOVAVAL";"2V40080010";"400"
"2V40080020";"AVALES";"";"2V40080";"200"
"2V4008002010";"PÓLIZAS";"PRC_POLIZAS";"2V40080020";"100"
"2V4008002020";"AVALES";"PRC_AVALES";"2V40080020";"200"
"2V4008002030";"MOVIMIENTOS STATUS AVAL";"PRC_MOVAVAL";"2V40080020";"300"
"2V40080030";"CONSULTAS";"";"2V40080";"300"
"2V4008003010";"CONSULTA DE AVALES";"PRC_CONSAVAL";"2V40080030";"100"
"2V40090";"CONSULTAS";"";"2V40";"900"
"2V40090010";"CONSULTA DE COSTES DE OBRA";"PRC_LISCOST";"2V40090";"100"
"2V40090020";"CONSULTA DE PROYECTOS";"PRC_CONSULTOBRAS";"2V40090";"200"
"2V40090040";"CONSULTA DE OFERTAS";"PRC_CONSOFER";"2V40090";"400"
"2V40090900";"INFORMES PARAMETRIZABLES";"";"2V40090";"500"
"2V4009090010";"GENERADOR DE INFORMES";"PRC_GEINF";"2V40090900";"100"
"2V4009090020";"LANZAR INFORMES COMPARATIVOS";"PRC_LZINF";"2V40090900";"200"
"2V4009090030";"GENERADOR PARA OBRAS";"PRC_INFOROBRAS";"2V40090900";"300"
"2V4009090035";"PLANTILLA EXCEL";"PRC_PLAEXCELINF";"2V40090900";"350"
"2V4009090037";"ENVIAR INFORME A EXCEL";"PRC_INFOBRASEXCEL";"2V40090900";"370"
"2V4009090040";"LANZADOR DE INFORMES";"PRC_LANZAINFO";"2V40090900";"400"
"2V40700";"______________________________";"NULO";"2V40";"1000"
"2V40800";"USO INTERNO. CONTADORES";"";"2V40";"1100"
"2V40800010";"EXPORTACIÓN FORMATO BC3";"PRC_EXPBC3";"2V40800";"100"
"2V40800020";"IMPORTACIÓN FORMATO BC3";"PRC_IMPBC3";"2V40800";"200"
"2V40800030";"HUECOS CONTADORES DE PROYECTOS";"PRC_HUEC_PRE";"2V40800";"300"
"2V40900";"USO INTERNO DEL FABRICANTE";"";"2V40";"1200"
"2V40900010";"TIPOS DE PROCESOS DE LAS FASES";"PRC_PROCFASE";"2V40900";"100"
"2V40900015";"ARCHIVOS ERP OBRAS";"PRC_ARCHERP";"2V40900";""
"2V40900025";"ENVIO DE CERT. EXCEL";"PRC_CERTEXCEL";"2V40900";""
"2V40900030";"ENVIO PPTO EXCEL";"PRC_PPTOEXCEL";"2V40900";""
"2V40900040";"ENVIO DE REV EXCEL";"PRC_REVEXCEL_X_STATUS";"2V40900";""
"2V40900045";"ENVIO PLANIFICACIÓN A EXCEL";"PRC_PLANRECEXCEL";"2V40900";""
"2V40900050";"PORCENTAJES RESUMEN X OBRA";"PRC_MPORRES_OBRAS";"2V40900";""
"2V42";"PROMOCIÓN INMOBILIARIA";"";"";"850"
"2V4201";"MANT. BASE";"";"2V42";"1"
"2V420105";"MANTENIMIENTOS";"";"2V4201";""
"2V42010501";"ZONAS";"GIM_ZONAS";"2V420105";""
"2V42010505";"TIPOS DE PREDIOS";"GIM_TPREDIOS";"2V420105";""
"2V42010510";"TIPOS DE GESTIÓN";"GIM_TGESTION";"2V420105";""
"2V42010515";"TIPOS ESTRUCTURAS";"GIM_TIPOS_ESTR";"2V420105";""
"2V42010520";"SISTEMAS DE GESTIÓN";"GIM_SISTEMAS";"2V420105";""
"2V42010525";"CLIENTES POTENCIALES";"GIM_CLIENTES";"2V420105";""
"2V42010530";"ETIQUETAS DE TEXTOS DE INF.";"GIM_INFETI";"2V420105";""
"2V42010535";"ESTADOS CIVILES";"GIM_ECIVIL";"2V420105";""
"2V42010540";"PARAM. ORG.COMERCIAL";"GIM_ORGCP";"2V420105";""
"2V42010545";"FORMAS PAGO";"GIM_FORMASP";"2V420105";""
"2V42010550";"GRUPOS CALIDADES";"GIM_GRCALIDAD";"2V420105";""
"2V42010555";"DATOS GENERALES";"GIM_DATOS";"2V420105";""
"2V42010560";"INFORMACION COMERCIAL";"GIM_INFO";"2V420105";""
"2V42010570";"PERSONALIZACIONES FACT.";"GIM_PERSO_FACT";"2V420105";""
"2V42010571";"ASIG. PERSONALIZACIONES FACT.";"GIM_ASIGNA_PERSO";"2V420105";""
"2V42010572";"TIPOS DE INVERSION";"GIM_TIPOINV";"2V420105";""
"2V42010575";"TIPOS DE CONTRATOS";"GIM_TIPOCONTR";"2V420105";""
"2V42010580";"TIPOS DE HITOS";"GIM_TIPOSHITOS";"2V420105";""
"2V42010585";"TIPOS DE CARGOS";"GIM_TIPOSCARGOS";"2V420105";""
"2V42010590";"DATOS CONSULTA CONTRATO";"GIM_ETIQCONSULTA";"2V420105";""
"2V420110";"SOLARES";"";"2V4201";""
"2V42011001";"MANT. TIPOS STATUS";"GIM_STASOL";"2V420110";""
"2V42011005";"MANT. TIPOS ANOTACIONES";"GIM_TIPOAN";"2V420110";""
"2V42011010";"MANT. SOLARES";"GIM_SOLARES";"2V420110";""
"2V420115";"PREDIOS";"";"2V4201";""
"2V42011501";"STATUS DE PREDIOS";"GIM_STPRED";"2V420115";""
"2V42011510";"TIPOS MOVIMIENTO";"GIM_TIPMOV";"2V420115";""
"2V42011515";"CÓDIGOS MOVIMIENTO";"GIM_CODMOV";"2V420115";""
"2V420120";"PROMOCIONES";"";"2V4201";""
"2V42012001";"STATUS DE PROMOCIONES";"GIM_STPROMO";"2V420120";""
"2V42012005";"COD.MOV. DE PROMOCIONES";"GIM_CMOVPROMO";"2V420120";""
"2V420125";"REFORMAS";"";"2V4201";""
"2V42012505";"STATUS DE REFORMAS";"GIM_STREF";"2V420125";""
"2V42012510";"COD.MOV. DE REFORMAS";"GIM_CMOVREF";"2V420125";""
"2V420130";"INCIDENCIAS";"";"2V4201";""
"2V42013001";"STATUS DE INCIDENCIAS";"GIM_STINCI";"2V420130";""
"2V42013005";"CÓDIGOS MOVIMIENTO INCIDENCIAS";"GIM_CMOVINCI";"2V420130";""
"2V42013010";"MANTENIMIENTO DE OFICIOS";"GIM_OFICIOS";"2V420130";""
"2V42013015";"MANTENIMIENTO DE ACCIONES";"GIM_ACCIONES";"2V420130";""
"2V42013016";"MANT. TIPOS DE INCIDENCIAS";"GIM_TIPOSINCID";"2V420130";""
"2V420135";"ENCUESTAS";"";"2V4201";""
"2V42013501";"PREGUNTAS/RESPUESTAS ENCUESTAS";"GIM_MENCUESTAS";"2V420135";""
"2V42013505";"DATOS ENCUESTAS";"GIM_DATENCUESTAS";"2V420135";""
"2V4202";"PROMOCIONES";"";"2V42";"100"
"2V420200";"ALTA PROMOCIONES";"GIM_APROMO";"2V4202";""
"2V420201";"DATOS DE PROMOCIONES";"GIM_PROMO";"2V4202";""
"2V420202";"DATOS GENERALES PROMOCIONES";"GIM_PROMODAT";"2V4202";""
"2V420205";"PREDIOS POR PROMOCIÓN";"GIM_PROMOPRE";"2V4202";""
"2V420210";"HISTORICO DATOS PREDIOS";"GIM_HDATPRE";"2V4202";""
"2V420215";"ENCUESTAS";"";"2V4202";""
"2V42021505";"ENTRADA DE ENCUESTAS";"GIM_ENCUESTAS";"2V420215";""
"2V42021510";"INFORMES ENCUESTAS";"GIM_INFENCUESTAS";"2V420215";""
"2V42021515";"INFORMES ENCUESTAS ANOTACIONES";"GIM_INFENCUESTAS_ANOT";"2V420215";""
"2V42021520";"ENCUESTAS TRASPASADAS";"GIM_ENCTRAS";"2V420215";""
"2V420236";"DOCUMENTOS PROMOCION";"GIM_PROMODOC";"2V4202";""
"2V420237";"DOCUMENTOS PREDIOS";"GIM_PROMOPREDOC";"2V4202";""
"2V420246";"DOMMICILIACION VCTOS";"GIM_VCTOS_SEDES";"2V4202";""
"2V420257";"MEMORIA CALIDADES";"GIM_MEMCALIDAD";"2V4202";""
"2V420260";"COMENTARIOS PREDIOS";"GIM_COMCOM";"2V4202";""
"2V420290";"VISITAS";"GIM_VISITAS";"2V4202";""
"2V4203";"FACTURACION";"";"2V42";"200"
"2V420301";"FACTURACIÓN VCTOS";"GIM_FACVCTOS";"2V4203";""
"2V420303";"FACTURACION VCTOS REFORMAS";"GIM_FACVCTOSREF";"2V4203";""
"2V420304";"FACTURACIÓN VCTOS. ALQUILERES";"GIM_FACVCTOSALQ";"2V4203";""
"2V420305";"ENTRADA MANUAL DE FACTURAS";"ALBARAN";"2V4203";""
"2V420310";"VISUALIZACION FACTURAS";"VISFACTU";"2V4203";""
"2V420315";"EMISION DE FACTURAS";"EMIFACTU";"2V4203";""
